id,username,password,city
927,user927,pass927,Jakarta
928,user928,pass928,Pekanbaru
929,user929,pass929,Surabaya
930,user930,pass930,Sorong
931,user931,pass931,Kendari
932,user932,pass932,Mamuju
933,user933,pass933,Palangkaraya
934,user934,pass934,Jayapura
935,user935,pass935,Palembang
936,user936,pass936,Sorong
937,user937,pass937,Denpasar
938,user938,pass938,Banda Aceh
939,user939,pass939,Makassar
940,user940,pass940,Manado
941,user941,pass941,Manokwari
942,user942,pass942,Pangkal Pinang
943,user943,pass943,Jayapura
944,user944,pass944,Yogyakarta
945,user945,pass945,Jakarta
946,user946,pass946,Bandung
947,user947,pass947,Medan
948,user948,pass948,Pontianak
949,user949,pass949,Mataram
950,user950,pass950,Palangkaraya
951,user951,pass951,Denpasar
952,user952,pass952,Bandar Lampung
953,user953,pass953,Salor
954,user954,pass954,Palangkaraya
955,user955,pass955,Tanjung Selor
956,user956,pass956,Ambon
957,user957,pass957,Manokwari
958,user958,pass958,Kendari
959,user959,pass959,Mamuju
960,user960,pass960,Banjarmasin
961,user961,pass961,Banjarmasin
962,user962,pass962,Gorontalo
963,user963,pass963,Wanggar
964,user964,pass964,Ambon
965,user965,pass965,Kendari
966,user966,pass966,Sofifi
967,user967,pass967,Ambon
968,user968,pass968,Ambon
969,user969,pass969,Tanjung Selor
970,user970,pass970,Palu
971,user971,pass971,Semarang
972,user972,pass972,Kupang
973,user973,pass973,Bandung
974,user974,pass974,Mataram
975,user975,pass975,Wanggar
976,user976,pass976,Bengkulu
977,user977,pass977,Pangkal Pinang
978,user978,pass978,Sofifi
979,user979,pass979,Tanjung Pinang
980,user980,pass980,Tanjung Pinang
981,user981,pass981,Kendari
982,user982,pass982,Kupang
983,user983,pass983,Salor
984,user984,pass984,Jayapura
985,user985,pass985,Kendari
986,user986,pass986,Palangkaraya
987,user987,pass987,Tanjung Selor
988,user988,pass988,Wanggar
989,user989,pass989,Palu
990,user990,pass990,Jayapura
991,user991,pass991,Padang
992,user992,pass992,Banda Aceh
993,user993,pass993,Makassar
994,user994,pass994,Palembang
995,user995,pass995,Jayapura
996,user996,pass996,Jambi
997,user997,pass997,Kendari
998,user998,pass998,Tanjung Pinang
999,user999,pass999,Bengkulu
1000,user1000,pass1000,Padang
1001,user1001,pass1001,Banda Aceh
1002,user1002,pass1002,Wanggar
1003,user1003,pass1003,Jakarta
1004,user1004,pass1004,Pontianak
1005,user1005,pass1005,Banjarmasin
1006,user1006,pass1006,Manado
1007,user1007,pass1007,Serang
1008,user1008,pass1008,Banda Aceh
1009,user1009,pass1009,Pontianak
1010,user1010,pass1010,Pontianak
1011,user1011,pass1011,Kendari
1012,user1012,pass1012,Manado
1013,user1013,pass1013,Mataram
1014,user1014,pass1014,Banjarmasin
1015,user1015,pass1015,Manokwari
1016,user1016,pass1016,Yogyakarta
1017,user1017,pass1017,Mamuju
1018,user1018,pass1018,Banjarmasin
1019,user1019,pass1019,Palangkaraya
1020,user1020,pass1020,Padang
1021,user1021,pass1021,Jakarta
1022,user1022,pass1022,Samarinda
1023,user1023,pass1023,Surabaya
1024,user1024,pass1024,Palembang
1025,user1025,pass1025,Surabaya
1026,user1026,pass1026,Tanjung Selor
1027,user1027,pass1027,Jayapura
1028,user1028,pass1028,Tanjung Pinang
1029,user1029,pass1029,Walesi
1030,user1030,pass1030,Jayapura
1031,user1031,pass1031,Manokwari
1032,user1032,pass1032,Serang
1033,user1033,pass1033,Samarinda
1034,user1034,pass1034,Banjarmasin
1035,user1035,pass1035,Samarinda
1036,user1036,pass1036,Tanjung Pinang
1037,user1037,pass1037,Yogyakarta
1038,user1038,pass1038,Kupang
1039,user1039,pass1039,Banjarmasin
1040,user1040,pass1040,Wanggar
1041,user1041,pass1041,Kendari
1042,user1042,pass1042,Mamuju
1043,user1043,pass1043,Salor
1044,user1044,pass1044,Manokwari
1045,user1045,pass1045,Tanjung Selor
1046,user1046,pass1046,Palu
1047,user1047,pass1047,Palu
1048,user1048,pass1048,Ambon
1049,user1049,pass1049,Kupang
1050,user1050,pass1050,Yogyakarta
1051,user1051,pass1051,Walesi
1052,user1052,pass1052,Banjarmasin
1053,user1053,pass1053,Sorong
1054,user1054,pass1054,Tanjung Selor
1055,user1055,pass1055,Surabaya
1056,user1056,pass1056,Manado
1057,user1057,pass1057,Gorontalo
1058,user1058,pass1058,Jambi
1059,user1059,pass1059,Mamuju
1060,user1060,pass1060,Banda Aceh
1061,user1061,pass1061,Yogyakarta
1062,user1062,pass1062,Jakarta
1063,user1063,pass1063,Palangkaraya
1064,user1064,pass1064,Salor
1065,user1065,pass1065,Manokwari
1066,user1066,pass1066,Sorong
1067,user1067,pass1067,Surabaya
1068,user1068,pass1068,Pontianak
1069,user1069,pass1069,Mataram
1070,user1070,pass1070,Jayapura
1071,user1071,pass1071,Walesi
1072,user1072,pass1072,Pekanbaru
1073,user1073,pass1073,Semarang
1074,user1074,pass1074,Tanjung Selor
1075,user1075,pass1075,Serang
1076,user1076,pass1076,Sofifi
1077,user1077,pass1077,Wanggar
1078,user1078,pass1078,Semarang
1079,user1079,pass1079,Medan
1080,user1080,pass1080,Salor
1081,user1081,pass1081,Bandung
1082,user1082,pass1082,Makassar
1083,user1083,pass1083,Tanjung Pinang
1084,user1084,pass1084,Yogyakarta
1085,user1085,pass1085,Sorong
1086,user1086,pass1086,Manokwari
1087,user1087,pass1087,Manokwari
1088,user1088,pass1088,Pangkal Pinang
1089,user1089,pass1089,Bengkulu
1090,user1090,pass1090,Walesi
1091,user1091,pass1091,Kendari
1092,user1092,pass1092,Manokwari
1093,user1093,pass1093,Jayapura
1094,user1094,pass1094,Pekanbaru
1095,user1095,pass1095,Banda Aceh
1096,user1096,pass1096,Kendari
1097,user1097,pass1097,Banda Aceh
1098,user1098,pass1098,Kendari
1099,user1099,pass1099,Surabaya
1100,user1100,pass1100,Samarinda
1101,user1101,pass1101,Padang
1102,user1102,pass1102,Gorontalo
1103,user1103,pass1103,Bandar Lampung
1104,user1104,pass1104,Banda Aceh
1105,user1105,pass1105,Palembang
1106,user1106,pass1106,Kupang
1107,user1107,pass1107,Serang
1108,user1108,pass1108,Palu
1109,user1109,pass1109,Yogyakarta
1110,user1110,pass1110,Mamuju
1111,user1111,pass1111,Semarang
1112,user1112,pass1112,Pekanbaru
1113,user1113,pass1113,Samarinda
1114,user1114,pass1114,Bandung
1115,user1115,pass1115,Palembang
1116,user1116,pass1116,Kupang
1117,user1117,pass1117,Salor
1118,user1118,pass1118,Makassar
1119,user1119,pass1119,Jakarta
1120,user1120,pass1120,Salor
1121,user1121,pass1121,Walesi
1122,user1122,pass1122,Banjarmasin
1123,user1123,pass1123,Jakarta
1124,user1124,pass1124,Yogyakarta
1125,user1125,pass1125,Kupang
1126,user1126,pass1126,Medan
1127,user1127,pass1127,Mamuju
1128,user1128,pass1128,Palembang
1129,user1129,pass1129,Mamuju
1130,user1130,pass1130,Yogyakarta
1131,user1131,pass1131,Sofifi
1132,user1132,pass1132,Yogyakarta
1133,user1133,pass1133,Palembang
1134,user1134,pass1134,Pekanbaru
1135,user1135,pass1135,Jakarta
1136,user1136,pass1136,Semarang
1137,user1137,pass1137,Jambi
1138,user1138,pass1138,Bengkulu
1139,user1139,pass1139,Palangkaraya
1140,user1140,pass1140,Ambon
1141,user1141,pass1141,Pangkal Pinang
1142,user1142,pass1142,Jayapura
1143,user1143,pass1143,Sofifi
1144,user1144,pass1144,Wanggar
1145,user1145,pass1145,Jambi
1146,user1146,pass1146,Palangkaraya
1147,user1147,pass1147,Kupang
1148,user1148,pass1148,Pontianak
1149,user1149,pass1149,Kupang
1150,user1150,pass1150,Tanjung Pinang
1151,user1151,pass1151,Serang
1152,user1152,pass1152,Tanjung Pinang
1153,user1153,pass1153,Tanjung Selor
1154,user1154,pass1154,Palangkaraya
1155,user1155,pass1155,Palangkaraya
1156,user1156,pass1156,Manado
1157,user1157,pass1157,Mamuju
1158,user1158,pass1158,Jambi
1159,user1159,pass1159,Mamuju
1160,user1160,pass1160,Jayapura
1161,user1161,pass1161,Padang
1162,user1162,pass1162,Kupang
1163,user1163,pass1163,Bengkulu
1164,user1164,pass1164,Pontianak
1165,user1165,pass1165,Surabaya
1166,user1166,pass1166,Ambon
1167,user1167,pass1167,Yogyakarta
1168,user1168,pass1168,Banjarmasin
1169,user1169,pass1169,Palembang
1170,user1170,pass1170,Banjarmasin
1171,user1171,pass1171,Walesi
1172,user1172,pass1172,Denpasar
1173,user1173,pass1173,Kendari
1174,user1174,pass1174,Gorontalo
1175,user1175,pass1175,Banjarmasin
1176,user1176,pass1176,Tanjung Selor
1177,user1177,pass1177,Mamuju
1178,user1178,pass1178,Salor
1179,user1179,pass1179,Pangkal Pinang
1180,user1180,pass1180,Makassar
1181,user1181,pass1181,Gorontalo
1182,user1182,pass1182,Walesi
1183,user1183,pass1183,Banda Aceh
1184,user1184,pass1184,Bengkulu
1185,user1185,pass1185,Wanggar
1186,user1186,pass1186,Pekanbaru
1187,user1187,pass1187,Banda Aceh
1188,user1188,pass1188,Jambi
1189,user1189,pass1189,Jambi
1190,user1190,pass1190,Mataram
1191,user1191,pass1191,Kendari
1192,user1192,pass1192,Salor
1193,user1193,pass1193,Yogyakarta
1194,user1194,pass1194,Sorong
1195,user1195,pass1195,Makassar
1196,user1196,pass1196,Sofifi
1197,user1197,pass1197,Walesi
1198,user1198,pass1198,Kupang
1199,user1199,pass1199,Sorong
1200,user1200,pass1200,Kendari
1201,user1201,pass1201,Jayapura
1202,user1202,pass1202,Bandar Lampung
1203,user1203,pass1203,Medan
1204,user1204,pass1204,Bengkulu
1205,user1205,pass1205,Bandar Lampung
1206,user1206,pass1206,Jakarta
1207,user1207,pass1207,Bengkulu
1208,user1208,pass1208,Semarang
1209,user1209,pass1209,Tanjung Selor
1210,user1210,pass1210,Jayapura
1211,user1211,pass1211,Bengkulu
1212,user1212,pass1212,Ambon
1213,user1213,pass1213,Banjarmasin
1214,user1214,pass1214,Kendari
1215,user1215,pass1215,Palangkaraya
1216,user1216,pass1216,Bengkulu
1217,user1217,pass1217,Jayapura
1218,user1218,pass1218,Jakarta
1219,user1219,pass1219,Pontianak
1220,user1220,pass1220,Kupang
1221,user1221,pass1221,Ambon
1222,user1222,pass1222,Mamuju
1223,user1223,pass1223,Kendari
1224,user1224,pass1224,Makassar
1225,user1225,pass1225,Sofifi
1226,user1226,pass1226,Pekanbaru
1227,user1227,pass1227,Yogyakarta
1228,user1228,pass1228,Makassar
1229,user1229,pass1229,Walesi
1230,user1230,pass1230,Denpasar
1231,user1231,pass1231,Manado
1232,user1232,pass1232,Padang
1233,user1233,pass1233,Mamuju
1234,user1234,pass1234,Medan
1235,user1235,pass1235,Padang
1236,user1236,pass1236,Palu
1237,user1237,pass1237,Surabaya
1238,user1238,pass1238,Medan
1239,user1239,pass1239,Serang
1240,user1240,pass1240,Samarinda
1241,user1241,pass1241,Bandar Lampung
1242,user1242,pass1242,Medan
1243,user1243,pass1243,Manokwari
1244,user1244,pass1244,Medan
1245,user1245,pass1245,Manado
1246,user1246,pass1246,Makassar
1247,user1247,pass1247,Banjarmasin
1248,user1248,pass1248,Palangkaraya
1249,user1249,pass1249,Makassar
1250,user1250,pass1250,Padang
1251,user1251,pass1251,Denpasar
1252,user1252,pass1252,Tanjung Pinang
1253,user1253,pass1253,Yogyakarta
1254,user1254,pass1254,Salor
1255,user1255,pass1255,Salor
1256,user1256,pass1256,Walesi
1257,user1257,pass1257,Pangkal Pinang
1258,user1258,pass1258,Pangkal Pinang
1259,user1259,pass1259,Pekanbaru
1260,user1260,pass1260,Samarinda
1261,user1261,pass1261,Palu
1262,user1262,pass1262,Tanjung Pinang
1263,user1263,pass1263,Walesi
1264,user1264,pass1264,Banjarmasin
1265,user1265,pass1265,Salor
1266,user1266,pass1266,Bandung
1267,user1267,pass1267,Palembang
1268,user1268,pass1268,Bengkulu
1269,user1269,pass1269,Manado
1270,user1270,pass1270,Medan
1271,user1271,pass1271,Tanjung Pinang
1272,user1272,pass1272,Tanjung Selor
1273,user1273,pass1273,Bandar Lampung
1274,user1274,pass1274,Walesi
1275,user1275,pass1275,Pangkal Pinang
1276,user1276,pass1276,Sofifi
1277,user1277,pass1277,Sofifi
1278,user1278,pass1278,Banda Aceh
1279,user1279,pass1279,Palangkaraya
1280,user1280,pass1280,Bengkulu
1281,user1281,pass1281,Semarang
1282,user1282,pass1282,Banjarmasin
1283,user1283,pass1283,Bandar Lampung
1284,user1284,pass1284,Salor
1285,user1285,pass1285,Yogyakarta
1286,user1286,pass1286,Samarinda
1287,user1287,pass1287,Bandar Lampung
1288,user1288,pass1288,Medan
1289,user1289,pass1289,Palu
1290,user1290,pass1290,Jambi
1291,user1291,pass1291,Tanjung Selor
1292,user1292,pass1292,Manokwari
1293,user1293,pass1293,Denpasar
1294,user1294,pass1294,Sorong
1295,user1295,pass1295,Banjarmasin
1296,user1296,pass1296,Kendari
1297,user1297,pass1297,Jambi
1298,user1298,pass1298,Tanjung Selor
1299,user1299,pass1299,Tanjung Selor
1300,user1300,pass1300,Padang
1301,user1301,pass1301,Yogyakarta
1302,user1302,pass1302,Walesi
1303,user1303,pass1303,Jakarta
1304,user1304,pass1304,Serang
1305,user1305,pass1305,Manado
1306,user1306,pass1306,Medan
1307,user1307,pass1307,Sofifi
1308,user1308,pass1308,Sofifi
1309,user1309,pass1309,Bandung
1310,user1310,pass1310,Palembang
1311,user1311,pass1311,Wanggar
1312,user1312,pass1312,Makassar
1313,user1313,pass1313,Kendari
1314,user1314,pass1314,Palu
1315,user1315,pass1315,Manokwari
1316,user1316,pass1316,Medan
1317,user1317,pass1317,Sorong
1318,user1318,pass1318,Jayapura
1319,user1319,pass1319,Bandar Lampung
1320,user1320,pass1320,Padang
1321,user1321,pass1321,Mataram
1322,user1322,pass1322,Pekanbaru
1323,user1323,pass1323,Semarang
1324,user1324,pass1324,Medan
1325,user1325,pass1325,Padang
1326,user1326,pass1326,Kendari
1327,user1327,pass1327,Palangkaraya
1328,user1328,pass1328,Denpasar
1329,user1329,pass1329,Sorong
1330,user1330,pass1330,Medan
1331,user1331,pass1331,Mataram
1332,user1332,pass1332,Pekanbaru
1333,user1333,pass1333,Palembang
1334,user1334,pass1334,Mamuju
1335,user1335,pass1335,Mamuju
1336,user1336,pass1336,Palu
1337,user1337,pass1337,Pangkal Pinang
1338,user1338,pass1338,Bandar Lampung
1339,user1339,pass1339,Mataram
1340,user1340,pass1340,Semarang
1341,user1341,pass1341,Walesi
1342,user1342,pass1342,Medan
1343,user1343,pass1343,Yogyakarta
1344,user1344,pass1344,Bandar Lampung
1345,user1345,pass1345,Gorontalo
1346,user1346,pass1346,Ambon
1347,user1347,pass1347,Kupang
1348,user1348,pass1348,Denpasar
1349,user1349,pass1349,Denpasar
1350,user1350,pass1350,Bandung
1351,user1351,pass1351,Kendari
1352,user1352,pass1352,Palembang
1353,user1353,pass1353,Tanjung Selor
1354,user1354,pass1354,Mamuju
1355,user1355,pass1355,Banda Aceh
1356,user1356,pass1356,Jayapura
1357,user1357,pass1357,Banjarmasin
1358,user1358,pass1358,Palu
1359,user1359,pass1359,Palangkaraya
1360,user1360,pass1360,Banda Aceh
1361,user1361,pass1361,Sofifi
1362,user1362,pass1362,Yogyakarta
1363,user1363,pass1363,Tanjung Pinang
1364,user1364,pass1364,Yogyakarta
1365,user1365,pass1365,Tanjung Selor
1366,user1366,pass1366,Jayapura
1367,user1367,pass1367,Gorontalo
1368,user1368,pass1368,Pangkal Pinang
1369,user1369,pass1369,Semarang
1370,user1370,pass1370,Banjarmasin
1371,user1371,pass1371,Makassar
1372,user1372,pass1372,Kupang
1373,user1373,pass1373,Pangkal Pinang
1374,user1374,pass1374,Ambon
1375,user1375,pass1375,Mataram
1376,user1376,pass1376,Jakarta
1377,user1377,pass1377,Ambon
1378,user1378,pass1378,Medan
1379,user1379,pass1379,Padang
1380,user1380,pass1380,Tanjung Pinang
1381,user1381,pass1381,Surabaya
1382,user1382,pass1382,Bengkulu
1383,user1383,pass1383,Ambon
1384,user1384,pass1384,Pontianak
1385,user1385,pass1385,Mataram
1386,user1386,pass1386,Sofifi
1387,user1387,pass1387,Ambon
1388,user1388,pass1388,Bandung
1389,user1389,pass1389,Manado
1390,user1390,pass1390,Yogyakarta
1391,user1391,pass1391,Walesi
1392,user1392,pass1392,Sorong
1393,user1393,pass1393,Serang
1394,user1394,pass1394,Semarang
1395,user1395,pass1395,Serang
1396,user1396,pass1396,Palembang
1397,user1397,pass1397,Padang
1398,user1398,pass1398,Palembang
1399,user1399,pass1399,Walesi
1400,user1400,pass1400,Wanggar
1401,user1401,pass1401,Walesi
1402,user1402,pass1402,Padang
1403,user1403,pass1403,Banjarmasin
1404,user1404,pass1404,Bengkulu
1405,user1405,pass1405,Palangkaraya
1406,user1406,pass1406,Bengkulu
1407,user1407,pass1407,Jayapura
1408,user1408,pass1408,Jakarta
1409,user1409,pass1409,Mamuju
1410,user1410,pass1410,Banjarmasin
1411,user1411,pass1411,Pontianak
1412,user1412,pass1412,Bandar Lampung
1413,user1413,pass1413,Palangkaraya
1414,user1414,pass1414,Sorong
1415,user1415,pass1415,Palangkaraya
1416,user1416,pass1416,Tanjung Pinang
1417,user1417,pass1417,Makassar
1418,user1418,pass1418,Pangkal Pinang
1419,user1419,pass1419,Banjarmasin
1420,user1420,pass1420,Jambi
1421,user1421,pass1421,Kendari
1422,user1422,pass1422,Jambi
1423,user1423,pass1423,Wanggar
1424,user1424,pass1424,Denpasar
1425,user1425,pass1425,Banda Aceh
1426,user1426,pass1426,Manado
1427,user1427,pass1427,Sorong
1428,user1428,pass1428,Yogyakarta
1429,user1429,pass1429,Samarinda
1430,user1430,pass1430,Palu
1431,user1431,pass1431,Denpasar
1432,user1432,pass1432,Kupang
1433,user1433,pass1433,Sorong
1434,user1434,pass1434,Gorontalo
1435,user1435,pass1435,Sofifi
1436,user1436,pass1436,Palu
1437,user1437,pass1437,Ambon
1438,user1438,pass1438,Semarang
1439,user1439,pass1439,Jakarta
1440,user1440,pass1440,Gorontalo
1441,user1441,pass1441,Banda Aceh
1442,user1442,pass1442,Padang
1443,user1443,pass1443,Palu
1444,user1444,pass1444,Palangkaraya
1445,user1445,pass1445,Pontianak
1446,user1446,pass1446,Sofifi
1447,user1447,pass1447,Ambon
1448,user1448,pass1448,Makassar
1449,user1449,pass1449,Tanjung Pinang
1450,user1450,pass1450,Jayapura
1451,user1451,pass1451,Jambi
1452,user1452,pass1452,Ambon
1453,user1453,pass1453,Walesi
1454,user1454,pass1454,Tanjung Selor
1455,user1455,pass1455,Medan
1456,user1456,pass1456,Serang
1457,user1457,pass1457,Makassar
1458,user1458,pass1458,Kupang
1459,user1459,pass1459,Yogyakarta
1460,user1460,pass1460,Salor
1461,user1461,pass1461,Serang
1462,user1462,pass1462,Palu
1463,user1463,pass1463,Banda Aceh
1464,user1464,pass1464,Yogyakarta
1465,user1465,pass1465,Denpasar
1466,user1466,pass1466,Jakarta
1467,user1467,pass1467,Tanjung Selor
1468,user1468,pass1468,Ambon
1469,user1469,pass1469,Banjarmasin
1470,user1470,pass1470,Tanjung Selor
1471,user1471,pass1471,Wanggar
1472,user1472,pass1472,Salor
1473,user1473,pass1473,Tanjung Pinang
1474,user1474,pass1474,Wanggar
1475,user1475,pass1475,Bandung
1476,user1476,pass1476,Sorong
1477,user1477,pass1477,Manokwari
1478,user1478,pass1478,Palembang
1479,user1479,pass1479,Bengkulu
1480,user1480,pass1480,Walesi
1481,user1481,pass1481,Bandung
1482,user1482,pass1482,Tanjung Selor
1483,user1483,pass1483,Manokwari
1484,user1484,pass1484,Palembang
1485,user1485,pass1485,Bandung
1486,user1486,pass1486,Bengkulu
1487,user1487,pass1487,Bengkulu
1488,user1488,pass1488,Mataram
1489,user1489,pass1489,Jambi
1490,user1490,pass1490,Tanjung Pinang
1491,user1491,pass1491,Gorontalo
1492,user1492,pass1492,Manado
1493,user1493,pass1493,Semarang
1494,user1494,pass1494,Gorontalo
1495,user1495,pass1495,Serang
1496,user1496,pass1496,Palangkaraya
1497,user1497,pass1497,Wanggar
1498,user1498,pass1498,Pontianak
1499,user1499,pass1499,Bengkulu
1500,user1500,pass1500,Mamuju
1501,user1501,pass1501,Ambon
1502,user1502,pass1502,Jakarta
1503,user1503,pass1503,Sorong
1504,user1504,pass1504,Pontianak
1505,user1505,pass1505,Palu
1506,user1506,pass1506,Salor
